Country Name,Country Code,Indicator Name,Indicator Code,region,Image URL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Malta,MLT,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/mt/flat/64.png,,1016.40625,1012.1875,1007.96875,1003.90625,996.25,985.0,973.59375,962.1875,950.9375,945.78125,945.9375,945.15625,944.375,943.7375,950.69375,955.54375,959.28125,969.31875,979.19375,989.515625,996.81875,1018.43125,1032.8875,1033.103125,1051.4125,1069.128125,1076.515625,1085.390625,1096.00625,1106.78125,1137.015625,1148.80625,1160.3375,1171.240625,1179.434375,1187.203125,1196.221875,1204.021875,1211.18125,1219.021875,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1312.5875,1331.146875,1357.99375,1390.790625,1422.9875,1462.496875,1511.03125,1384.990937,1393.636937,1402.282936,1410.928936,1419.574936,1428.220936,1436.866936,1445.512935,1454.158935,1462.804935,1471.450935,1480.096934,1488.742934,1497.388934,1506.034934,1514.680933,1523.326933,1531.972933,1540.618933,1549.264932,1557.910932,1566.556932,1575.202932,1583.848931,1592.494931,1601.140931,1609.786931,1618.43293,1627.07893,1635.72493,1644.37093,1653.01693,1661.662929,1670.308929,1678.954929,1687.600929,1696.246928,1704.892928,1713.538928,1722.184928,1730.830927,1739.476927,1748.122927,1756.768927,1765.414926,1774.060926,1782.706926,1791.352926,1799.998925,1808.644925,1817.290925,1825.936925,1834.582925,1843.228924,1851.874924,1860.520924,1869.166924,1877.812923,1886.458923,1895.104923,1903.750923,1912.396922,1921.042922,1929.688922,1938.334922,1946.980921,1955.626921,1964.272921,1972.918921,1981.56492,1990.21092,1998.85692,2007.50292,2016.14892,2024.794919,2033.440919,2042.086919,2050.732919,2059.378918,2068.024918,2076.670918,2085.316918
Marshall Islands,MHL,Population density (people per sq. km of land area),EN.POP.DNST,Oceania,https://www.countryflags.io/mh/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.9111111,273.5833333,276.8388889,278.97222220000003,280.3166667,280.7388889,280.27777779999997,279.75555560000004,280.1277778,281.9611111,285.6777778,290.94444439999995,296.9777778,302.64444439999994,306.9888889,309.8166667,311.39444439999994,312.0777778,312.5,313.14444439999994,314.0611111,315.0944444,316.3222222,317.6611111,319.10555560000006,320.75,322.5444444,324.5166667,330.127425,332.2699431,334.4124612,336.5549793,338.6974974,340.8400155,342.9825336,345.1250517,347.2675698,349.4100879,351.552606,353.6951241,355.8376422,357.9801603,360.1226783,362.2651964,364.4077145,366.5502326,368.6927507,370.8352688,372.9777869,375.120305,377.2628231,379.4053412,381.5478593,383.6903774,385.8328955,387.9754135,390.1179316,392.2604497,394.4029678,396.5454859,398.688004,400.8305221,402.9730402,405.1155583,407.2580764,409.4005945,411.5431126,413.6856307,415.8281488,417.9706668,420.1131849,422.255703,424.3982211,426.5407392,428.6832573,430.8257754,432.9682935,435.1108116,437.2533297,439.3958478,441.5383659,443.680884,445.8234021,447.9659201,450.1084382,452.2509563,454.3934744,456.5359925,458.6785106,460.8210287,462.9635468,465.1060649,467.248583,469.3911011,471.5336192,473.6761373,475.8186554,477.9611734,480.1036915,482.2462096,484.3887277,486.5312458,488.6737639,490.816282,492.9588001,495.1013182,497.2438363,499.3863544,501.5288725,503.6713906
Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/mr/flat/64.png,,0.84950131,0.8748287570000001,0.901071117,0.928300184,0.9565440959999999,0.98583487,1.016148249,1.047424081,1.079601242,1.11262249,1.146477151,1.181183662,1.216801203,1.253376346,1.290965363,1.329540118,1.3691083730000002,1.409752595,1.4516202580000002,1.49475114,1.539238382,1.584992723,1.6317677309999998,1.67918696,1.727010769,1.775177064,1.8237731640000001,1.8729339280000001,1.9228669840000001,1.973751819,2.025722325,2.07882507,2.133047443,2.188334142,2.244717182,2.302222761,2.361077908,2.421864752,2.485286698,2.551876395,2.621907442,2.695351703,2.772046182,2.8516998160000004,2.93411662,3.019216067,3.107128165,3.198057631,3.292334336,3.3901183660000003,3.491460173,3.59615213,3.703787717,3.813811972,3.9257795669999997,4.039520714,4.155015038,4.272163578,3.823380655,3.8804568,3.937532945,3.99460909,4.051685235,4.10876138,4.165837524,4.222913669,4.279989814,4.337065959,4.394142104,4.451218249,4.508294394,4.565370539,4.622446684,4.679522829,4.736598974,4.793675119,4.850751264,4.907827408,4.964903553,5.021979698,5.079055843,5.136131988,5.193208133,5.250284278,5.307360423,5.364436568,5.421512713,5.478588858,5.535665003,5.592741147,5.649817292,5.706893437,5.763969582,5.821045727,5.878121872,5.935198017,5.992274162,6.049350307,6.106426452,6.163502597,6.220578742,6.277654887,6.334731031,6.391807176,6.448883321,6.505959466,6.563035611,6.620111756,6.677187901,6.734264046,6.791340191,6.848416336,6.905492481,6.962568626,7.019644771,7.076720915,7.13379706,7.190873205,7.24794935,7.305025495,7.36210164,7.419177785,7.47625393,7.533330075,7.59040622,7.647482365,7.70455851,7.761634655,7.818710799,7.875786944,7.932863089,7.989939234,8.047015379,8.104091524,8.161167669,8.218243814,8.275319959,8.332396104,8.389472249,8.446548394
Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/mu/flat/64.png,,335.3482759,344.99950739999997,354.1187192,362.7492611,370.9359606,378.7256158,386.1660099,393.3068966,400.19950739999996,406.8965517,413.4137931,419.7305419,426.0192118,432.5330049,439.408867,446.55517239999995,453.8812808,459.8517241,467.9251232,475.8812808,482.9862069,488.926601,493.44384239999994,498.6310345,502.72315269999996,506.5812808,510.38522170000005,513.9108374,517.862069,521.5640394,527.2246305,534.2073892,540.5783251,548.2,552.9344828,558.6187192000001,565.6571428999999,571.6359606000001,578.9492611000001,584.6665025000001,589.3039409,593.4093596,597.7192117999999,601.4793103,605.0512315000001,607.879803,610.6551724,612.8674877000001,614.4970443,615.9605911,616.9477833,618.6610837000001,620.0261084,621.1497537,621.9729063999999,622.4004926,622.962069,623.3019704,667.5606877,672.7821614,678.0036352,683.2251089,688.4465826,693.6680564,698.8895301,704.1110038,709.3324776,714.5539513,719.775425,724.9968988,730.2183725,735.4398462,740.66132,745.8827937,751.1042675,756.3257412,761.5472149,766.7686887,771.9901624,777.2116361,782.4331099,787.6545836,792.8760573,798.0975311,803.3190048,808.5404785,813.7619523,818.983426,824.2048997,829.4263735,834.6478472,839.8693209,845.0907947,850.3122684,855.5337422,860.7552159,865.9766896,871.1981634,876.4196371,881.6411108,886.8625846,892.0840583,897.305532,902.5270058,907.7484795,912.9699532,918.191427,923.4129007,928.6343744,933.8558482,939.0773219,944.2987956,949.5202694,954.7417431,959.9632169,965.1846906,970.4061643,975.6276381,980.8491118,986.0705855,991.2920593,996.513533,1001.735007,1006.95648,1012.177954,1017.399428,1022.620902,1027.842375,1033.063849,1038.285323,1043.506797,1048.72827,1053.949744,1059.171218,1064.392692,1069.614165,1074.835639,1080.057113,1085.278586,1090.50006
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,Americas,https://www.countryflags.io/mx/flat/64.png,,20.04478304,20.67713624,21.3289277,22.00214975,22.69803904,23.41610484,24.15504926,24.91420664,25.69267677,26.48914067,27.30336326,28.13341032,28.97415211,29.81908177,30.66331593,31.50399444,32.34131691,33.17722627,34.01522519,34.85756938,35.70442861,36.55374572,37.40286479,38.24822192,39.08716016,39.91825819,40.74183029,41.55905296,42.37193909,43.1817341,43.9891062,44.79288973,45.5903907,46.37794182,47.15310836,47.91637851,48.66946269,49.41295867,50.14780833,50.8757144,51.59502714,52.30831966,53.0265799,53.76420793,54.53082795,55.33071993,56.15911006,57.00520641,57.85328172,58.69130533,59.51566295,60.32776306,61.12665501,61.91266648,62.68590139,63.44472646,64.18751717,64.91462641,65.97631731,66.77488215,67.57344698,68.37201182,69.17057665,69.96914149,70.76770633,71.56627116,72.364836,73.16340083,73.96196567,74.76053051,75.55909534,76.35766018,77.15622501,77.95478985,78.75335468,79.55191952,80.35048436,81.14904919,81.94761403,82.74617886,83.5447437,84.34330854,85.14187337,85.94043821,86.73900304,87.53756788,88.33613272,89.13469755,89.93326239,90.73182722,91.53039206,92.3289569,93.12752173,93.92608657,94.7246514,95.52321624,96.32178108,97.12034591,97.91891075,98.71747558,99.51604042,100.3146053,101.1131701,101.9117349,102.7102998,103.5088646,104.3074294,105.1059943,105.9045591,106.7031239,107.5016888,108.3002536,109.0988184,109.8973833,110.6959481,111.494513,112.2930778,113.0916426,113.8902075,114.6887723,115.4873371,116.285902,117.0844668,117.8830316,118.6815965,119.4801613,120.2787262,121.077291,121.8758558,122.6744207,123.4729855,124.2715503,125.0701152,125.86868,126.6672448,127.4658097,128.2643745,129.0629393,129.8615042,130.660069
"Micronesia, Fed. Sts.",FSM,Population density (people per sq. km of land area),EN.POP.DNST,Oceania,https://www.countryflags.io/fm/flat/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.1,144.84142859999997,148.45,151.4714286,153.6128571,154.74428569999998,154.9714286,154.5828571,153.9728571,153.43142859999998,153.1042857,152.9,152.7157143,152.3214286,151.6128571,150.53,149.2057143,147.91857140000002,147.1071429,147.0157143,147.78571430000002,149.2942857,151.3228571,153.49428569999998,155.56428569999997,157.45,159.2271429,160.9142857,154.8179478,155.0254347,155.2329217,155.4404086,155.6478955,155.8553824,156.0628693,156.2703562,156.4778431,156.68533,156.8928169,157.1003038,157.3077907,157.5152776,157.7227645,157.9302514,158.1377383,158.3452252,158.5527121,158.760199,158.9676859,159.1751728,159.3826597,159.5901466,159.7976335,160.0051204,160.2126073,160.4200942,160.6275811,160.835068,161.0425549,161.2500418,161.4575287,161.6650156,161.8725025,162.0799894,162.2874763,162.4949632,162.7024502,162.9099371,163.117424,163.3249109,163.5323978,163.7398847,163.9473716,164.1548585,164.3623454,164.5698323,164.7773192,164.9848061,165.192293,165.3997799,165.6072668,165.8147537,166.0222406,166.2297275,166.4372144,166.6447013,166.8521882,167.0596751,167.267162,167.4746489,167.6821358,167.8896227,168.0971096,168.3045965,168.5120834,168.7195703,168.9270572,169.1345441,169.342031,169.5495179,169.7570048,169.9644918,170.1719787,170.3794656,170.5869525,170.7944394,171.0019263,171.2094132,171.4169001,171.624387
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/md/flat/64.png,,90.74441774,92.79966559,94.75040931,96.63148361,98.40805378,100.08011979999999,101.6476818,103.11073950000001,104.5737973,106.0368551,107.5347476,109.06747479999999,110.56536729999999,111.99359040000002,113.2476399,114.39718540000001,115.37255719999999,116.31309440000001,117.2536315,118.29867279999999,119.4482182,120.667433,121.92148259999999,123.1755321,124.3599122,125.4746229,126.55449890000001,127.49503610000001,128.2265649,128.7490856,129.0277633,129.0974327,128.56497720000002,128.2274038,127.7539889,127.49845309999999,127.0719477,127.0648068,126.9095939,126.7399798,126.4568722,126.16436259999999,125.8534155,125.49865929999999,125.1501027,124.802764,124.51387199999999,124.2770912,124.12030490000001,124.1693101,124.09753549999999,124.0380179,123.9184455,123.8860557,123.80631899999999,123.73128510000001,123.63521090000002,123.5198035,133.5262647,134.0265733,134.5268819,135.0271905,135.5274991,136.0278077,136.5281163,137.0284249,137.5287335,138.0290421,138.5293507,139.0296593,139.5299679,140.0302765,140.5305851,141.0308937,141.5312023,142.0315109,142.5318195,143.0321281,143.5324367,144.0327453,144.5330539,145.0333625,145.5336711,146.0339797,146.5342883,147.0345969,147.5349055,148.035214,148.5355226,149.0358312,149.5361398,150.0364484,150.536757,151.0370656,151.5373742,152.0376828,152.5379914,153.0383,153.5386086,154.0389172,154.5392258,155.0395344,155.539843,156.0401516,156.5404602,157.0407688,157.5410774,158.041386,158.5416946,159.0420032,159.5423118,160.0426204,160.542929,161.0432376,161.5435462,162.0438548,162.5441633,163.0444719,163.5447805,164.0450891,164.5453977,165.0457063,165.5460149,166.0463235,166.5466321,167.0469407,167.5472493,168.0475579,168.5478665,169.0481751,169.5484837,170.0487923,170.5491009,171.0494095,171.5497181,172.0500267,172.5503353,173.0506439,173.5509525,174.0512611
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/mc/flat/64.png,,11404.0,11519.5,11584.0,11618.0,11641.0,11652.5,11646.0,11652.0,11673.0,11742.0,11860.5,12025.5,12219.5,12418.0,12599.0,12762.0,12904.5,13043.5,13197.0,13372.5,13581.0,13813.5,14048.5,14255.0,14416.0,14520.5,14584.0,14614.5,14652.5,14719.0,14811.0,14932.5,15073.0,15217.5,15358.0,15497.5,15640.0,15778.0,15922.0,16073.5,16235.0,16403.0,16576.5,16750.0,16921.5,17095.0,17262.5,17436.0,17613.0,17806.0,18012.0,18230.0,18450.5,18661.0,18859.0,19035.0,19196.0,,19008.48094,19150.52768,19292.57441,19434.62114,19576.66788,19718.71461,19860.76134,20002.80808,20144.85481,20286.90154,20428.94828,20570.99501,20713.04174,20855.08848,20997.13521,21139.18194,21281.22868,21423.27541,21565.32214,21707.36887,21849.41561,21991.46234,22133.50907,22275.55581,22417.60254,22559.64927,22701.69601,22843.74274,22985.78947,23127.83621,23269.88294,23411.92967,23553.97641,23696.02314,23838.06987,23980.11661,24122.16334,24264.21007,24406.25681,24548.30354,24690.35027,24832.39701,24974.44374,25116.49047,25258.53721,25400.58394,25542.63067,25684.6774,25826.72414,25968.77087,26110.8176,26252.86434,26394.91107,26536.9578,26679.00454,26821.05127,26963.098,27105.14474,27247.19147,27389.2382,27531.28494,27673.33167,27815.3784,27957.42514,28099.47187,28241.5186,28383.56534,28525.61207,28667.6588,28809.70554,28951.75227,29093.799,29235.84574,29377.89247,29519.9392,29661.98593,29804.03267,29946.0794,30088.12613,30230.17287,30372.2196,30514.26633
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,Asia,https://www.countryflags.io/mn/flat/64.png,,0.632211179,0.650971961,0.670964108,0.691646283,0.712636783,0.733773398,0.7551629809999999,0.776992199,0.799591905,0.82315778,0.847762558,0.873265275,0.899420685,0.92588957,0.952426041,0.978954788,1.005567213,1.032406859,1.059689359,1.087580782,1.115808208,1.144292464,1.173572955,1.20438863,1.237081928,1.272116944,1.308828755,1.345113803,1.378132161,1.405896779,1.4276352380000001,1.444099359,1.456774119,1.467905327,1.479196169,1.4911351990000001,1.5034720259999999,1.516300626,1.52953539,1.543176961,1.5574474109999998,1.5726917530000002,1.589099874,1.606884189,1.626215917,1.647091841,1.669597569,1.6941077269999998,1.7210767530000002,1.750750534,1.783234635,1.8182104330000002,1.85496022,1.892497232,1.930043899,1.967326013,2.004286284,2.040608667,2.012011018,2.035749167,2.059487316,2.083225465,2.106963615,2.130701764,2.154439913,2.178178062,2.201916212,2.225654361,2.24939251,2.273130659,2.296868808,2.320606958,2.344345107,2.368083256,2.391821405,2.415559555,2.439297704,2.463035853,2.486774002,2.510512151,2.534250301,2.55798845,2.581726599,2.605464748,2.629202898,2.652941047,2.676679196,2.700417345,2.724155495,2.747893644,2.771631793,2.795369942,2.819108091,2.842846241,2.86658439,2.890322539,2.914060688,2.937798838,2.961536987,2.985275136,3.009013285,3.032751435,3.056489584,3.080227733,3.103965882,3.127704031,3.151442181,3.17518033,3.198918479,3.222656628,3.246394778,3.270132927,3.293871076,3.317609225,3.341347374,3.365085524,3.388823673,3.412561822,3.436299971,3.460038121,3.48377627,3.507514419,3.531252568,3.554990718,3.578728867,3.602467016,3.626205165,3.649943314,3.673681464,3.697419613,3.721157762,3.744895911,3.768634061,3.79237221,3.816110359,3.839848508,3.863586658,3.887324807,3.911062956,3.934801105
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,Europe,https://www.countryflags.io/me/flat/64.png,,36.51598513,37.36490706,38.17167286,38.79204461,39.13211896,39.13895911,38.86959108,38.47442379,38.16654275,38.09717472,38.32334572,38.79442379,39.42156134,40.06706320000001,40.63100372,41.08267658,41.45546468,41.78921933,42.14780669,42.5730855,43.08141264,43.64319703,44.20118959,44.67539033,45.01100372,45.18297398,45.21516729,45.16081784,45.09821561,45.08342007,45.13791822,45.24282528,45.36579926,45.45643123,45.4804461,45.42773234,45.31747212,45.17933086,45.05583643,44.97769517,45.15903346,45.34037175,45.52171004,45.60245353,45.66996283,45.7267658,45.78996283,45.87130112,45.96981413,46.05412639,46.10252788,46.14133829,46.18639405,46.23122677,46.25717472,46.26788104,46.2730855,46.27100372,48.21865726,48.38361497,48.54857268,48.71353039,48.8784881,49.04344581,49.20840352,49.37336123,49.53831894,49.70327664,49.86823435,50.03319206,50.19814977,50.36310748,50.52806519,50.6930229,50.85798061,51.02293832,51.18789603,51.35285374,51.51781145,51.68276916,51.84772687,52.01268458,52.17764229,52.3426,52.50755771,52.67251542,52.83747313,53.00243084,53.16738855,53.33234626,53.49730397,53.66226168,53.82721939,53.9921771,54.15713481,54.32209252,54.48705023,54.65200794,54.81696565,54.98192336,55.14688107,55.31183878,55.47679649,55.6417542,55.80671191,55.97166961,56.13662732,56.30158503,56.46654274,56.63150045,56.79645816,56.96141587,57.12637358,57.29133129,57.456289,57.62124671,57.78620442,57.95116213,58.11611984,58.28107755,58.44603526,58.61099297,58.77595068,58.94090839,59.1058661,59.27082381,59.43578152,59.60073923,59.76569694,59.93065465,60.09561236,60.26057007,60.42552778,60.59048549,60.7554432,60.92040091,61.08535862,61.25031633,61.41527404,61.58023175
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/ma/flat/64.png,,28.47735135,29.33836985,30.19765874,31.04729354,31.88189049,32.70007169,33.50367657,34.29509567,35.07828785,35.85771161,36.63324148,37.40845768,38.19968183,39.01667936,39.87489133,40.77715438,41.72102397,42.70618418,43.73054448,44.79052655,45.88777728,47.01772126,48.16286354,49.30011875,50.41252521,51.49077974,52.53697513,53.55947121,54.57230338,55.58472328,56.59960565,57.61014116,58.60453283,59.56638584,60.48453955,61.35665024,62.18814923,62.98553215,63.75870267,64.51642169,65.26177459,65.99768765,66.73287923,67.47751288,68.24010979,69.02236836,69.82673762,70.66280753,71.54175891,72.47006274,73.45249832,74.48330271,75.54490925,76.6129218,77.66883935,78.70557024,79.72505938,80.72851893,81.56225525,82.48745909,83.41266293,84.33786677,85.26307061,86.18827446,87.1134783,88.03868214,88.96388598,89.88908982,90.81429366,91.7394975,92.66470135,93.58990519,94.51510903,95.44031287,96.36551671,97.29072055,98.21592439,99.14112824,100.0663321,100.9915359,101.9167398,102.8419436,103.7671474,104.6923513,105.6175551,106.542759,107.4679628,108.3931667,109.3183705,110.2435743,111.1687782,112.093982,113.0191859,113.9443897,114.8695935,115.7947974,116.7200012,117.6452051,118.5704089,119.4956127,120.4208166,121.3460204,122.2712243,123.1964281,124.121632,125.0468358,125.9720396,126.8972435,127.8224473,128.7476512,129.672855,130.5980588,131.5232627,132.4484665,133.3736704,134.2988742,135.2240781,136.1492819,137.0744857,137.9996896,138.9248934,139.8500973,140.7753011,141.7005049,142.6257088,143.5509126,144.4761165,145.4013203,146.3265241,147.251728,148.1769318,149.1021357,150.0273395,150.9525434,151.8777472,152.802951,153.7281549,154.6533587,155.5785626,156.5037664
Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/mz/flat/64.png,,9.336594267,9.546660648,9.765581525,9.991485033,10.22306646,10.46049111,10.70436939,10.95456014,11.21093746,11.47376714,11.74070424,12.01230957,12.29514611,12.59819044,12.92659401,13.28105115,13.65565376,14.04054528,14.42229202,14.78953432,15.14927643,15.50118772,15.81902134,16.06871487,16.23183067,16.28800071,16.25975864,16.22371881,16.28467916,16.51528777,16.94858974,17.55639894,18.27481116,19.00868283,19.68931814,20.29609349,20.85147511,21.38145553,21.92856889,22.52336911,23.17186093,23.86143468,24.58239019,25.31925024,26.06109642,26.80651848,27.56086879,28.32802971,29.11405427,29.92392228,30.75801394,31.61658231,32.50429182,33.42679493,34.38795748,35.38994125,36.43150512,37.50853531,33.04711504,33.50634932,33.9655836,34.42481788,34.88405216,35.34328644,35.80252072,36.26175499,36.72098927,37.18022355,37.63945783,38.09869211,38.55792639,39.01716067,39.47639495,39.93562923,40.3948635,40.85409778,41.31333206,41.77256634,42.23180062,42.6910349,43.15026918,43.60950346,44.06873773,44.52797201,44.98720629,45.44644057,45.90567485,46.36490913,46.82414341,47.28337769,47.74261197,48.20184624,48.66108052,49.1203148,49.57954908,50.03878336,50.49801764,50.95725192,51.4164862,51.87572048,52.33495475,52.79418903,53.25342331,53.71265759,54.17189187,54.63112615,55.09036043,55.54959471,56.00882899,56.46806326,56.92729754,57.38653182,57.8457661,58.30500038,58.76423466,59.22346894,59.68270322,60.1419375,60.60117177,61.06040605,61.51964033,61.97887461,62.43810889,62.89734317,63.35657745,63.81581173,64.27504601,64.73428028,65.19351456,65.65274884,66.11198312,66.5712174,67.03045168,67.48968596,67.94892024,68.40815452,68.86738879,69.32662307,69.78585735,70.24509163
Myanmar,MMR,Population density (people per sq. km of land area),EN.POP.DNST,Asia,https://www.countryflags.io/mm/flat/64.png,,33.986632799999995,34.73034091,35.49628332,36.29125685,37.11992992,37.98381124,38.88065,39.80666524,40.75626434,41.72517214,42.71161673,43.71591179999999,44.7381461,45.77908162,46.83890045,47.914957,49.00502188,50.10983872,51.23082902,52.36758729,53.51847171,54.67801818,55.83713315,56.984311600000005,58.10981118,59.21363956,60.29368516,61.336186,62.32430456,63.24815467,64.09737277,64.88001347,65.62720262,66.38220767,67.17507421,68.01757505,68.8974401,69.79101509,70.66296937,71.48713315,72.26048903,72.99043823,73.67399394,74.32353463,74.92029509,75.44500895,75.92954309,76.42565092,76.91775142,77.458926,78.05203661,78.71652453,79.39678294,80.0526842,80.66504257,81.22316715,81.73972714,82.23861548,86.73557232,87.62656143,88.51755054,89.40853965,90.29952876,91.19051787,92.08150698,92.97249609,93.8634852,94.75447431,95.64546342,96.53645252,97.42744163,98.31843074,99.20941985,100.100409,100.9913981,101.8823872,102.7733763,103.6643654,104.5553545,105.4463436,106.3373327,107.2283218,108.1193109,109.0103001,109.9012892,110.7922783,111.6832674,112.5742565,113.4652456,114.3562347,115.2472238,116.1382129,117.029202,117.9201911,118.8111803,119.7021694,120.5931585,121.4841476,122.3751367,123.2661258,124.1571149,125.048104,125.9390931,126.8300822,127.7210714,128.6120605,129.5030496,130.3940387,131.2850278,132.1760169,133.067006,133.9579951,134.8489842,135.7399733,136.6309624,137.5219516,138.4129407,139.3039298,140.1949189,141.085908,141.9768971,142.8678862,143.7588753,144.6498644,145.5408535,146.4318426,147.3228318,148.2138209,149.10481,149.9957991,150.8867882,151.7777773,152.6687664,153.5597555,154.4507446,155.3417337,156.2327229,157.123712,158.0147011,158.9056902
Namibia,NAM,Population density (people per sq. km of land area),EN.POP.DNST,Africa,https://www.countryflags.io/na/flat/64.png,,0.788639483,0.807874504,0.8279427659999999,0.8487847540000001,0.870390749,0.8925979909999999,0.915458708,0.939428391,0.9651374359999999,0.992929587,1.023155875,1.055470126,1.088639483,1.120993817,1.151381652,1.179561272,1.206082911,1.231713005,1.257613963,1.2847562829999999,1.312952908,1.342302226,1.374524165,1.411749201,1.455317081,1.5060646919999998,1.5629935990000001,1.623408519,1.683501561,1.740462049,1.793278189,1.8425560859999999,1.888886055,1.9334888069999998,1.977268034,2.0204035030000003,2.062495597,2.103315964,2.142451627,2.179755615,2.215102819,2.248931725,2.282448469,2.317221149,2.354358731,2.394438169,2.4371898119999997,2.481985692,2.5277168430000003,2.57366663,2.619612773,2.6658698640000003,2.712907967,2.761396349,2.81177228,2.864168155,2.91829489,2.973745582,2.915482613,2.954951599,2.994420586,3.033889572,3.073358558,3.112827544,3.15229653,3.191765517,3.231234503,3.270703489,3.310172475,3.349641462,3.389110448,3.428579434,3.46804842,3.507517407,3.546986393,3.586455379,3.625924365,3.665393351,3.704862338,3.744331324,3.78380031,3.823269296,3.862738283,3.902207269,3.941676255,3.981145241,4.020614227,4.060083214,4.0995522,4.139021186,4.178490172,4.217959159,4.257428145,4.296897131,4.336366117,4.375835103,4.41530409,4.454773076,4.494242062,4.533711048,4.573180035,4.612649021,4.652118007,4.691586993,4.731055979,4.770524966,4.809993952,4.849462938,4.888931924,4.928400911,4.967869897,5.007338883,5.046807869,5.086276855,5.125745842,5.165214828,5.204683814,5.2441528,5.283621787,5.323090773,5.362559759,5.402028745,5.441497731,5.480966718,5.520435704,5.55990469,5.599373676,5.638842663,5.678311649,5.717780635,5.757249621,5.796718607,5.836187594,5.87565658,5.915125566,5.954594552,5.994063539,6.033532525,6.073001511,6.112470497
Nauru,NRU,Population density (people per sq. km of land area),EN.POP.DNST,Oceania,https://www.countryflags.io/nr/flat/64.png,,231.6,247.2,263.75,279.6,292.8,303.35,311.15,316.85,322.05,327.6,333.9,340.15,346.4,352.9,358.75,364.3,369.95,375.15,380.8,387.05,393.75,400.9,408.55,416.4,425.05,434.15,443.25,453.1,463.9,475.25,488.2,501.5,514.35,524.9,531.4,533.6,532.35,528.25,522.45,516.85,510.75,505.1,499.7,495.1,492.45,491.4,492.1,494.55,496.95,500.25,502.85,513.95,541.05,592.65,623.75,652.45,643.8,635.2,614.3831216,620.1906734,625.9982251,631.8057769,637.6133286,643.4208804,649.2284321,655.0359839,660.8435356,666.6510874,672.4586391,678.2661909,684.0737427,689.8812944,695.6888462,701.4963979,707.3039497,713.1115014,718.9190532,724.7266049,730.5341567,736.3417084,742.1492602,747.956812,753.7643637,759.5719155,765.3794672,771.187019,776.9945707,782.8021225,788.6096742,794.417226,800.2247778,806.0323295,811.8398813,817.647433,823.4549848,829.2625365,835.0700883,840.87764,846.6851918,852.4927435,858.3002953,864.1078471,869.9153988,875.7229506,881.5305023,887.3380541,893.1456058,898.9531576,904.7607093,910.5682611,916.3758129,922.1833646,927.9909164,933.7984681,939.6060199,945.4135716,951.2211234,957.0286751,962.8362269,968.6437786,974.4513304,980.2588822,986.0664339,991.8739857,997.6815374,1003.489089,1009.296641,1015.104193,1020.911744,1026.719296,1032.526848,1038.3344,1044.141951,1049.949503,1055.757055,1061.564607,1067.372158,1073.17971,1078.987262,1084.794814
